time,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK
1995-05-01 00:00:00,141.72099999999998,120.72700000000003,124.92399999999999,108.24900000000004,133.15700000000015,136.99200000000002,150.965,112.30500000000004,111.55300000000001,106.642,99.27899999999993,155.22499999999988,101.7310000000001,123.50500000000008,106.63200000000005,143.415,126.87800000000006,117.36900000000009,103.58400000000007,137.36100000000002,113.63200000000003,110.62799999999991,105.05700000000007,114.44,137.34500000000017,134.43799999999993,138.61300000000008,115.73699999999997,100.87100000000005,110.12900000000005,147.75099999999992,121.12600000000006,126.84900000000002,96.97000000000008,129.55799999999996,115.235,
1995-06-01 00:00:00,147.04199999999986,146.04399999999995,136.8980000000002,148.51000000000002,150.72500000000002,153.05300000000005,165.305,146.81099999999995,142.8239999999999,139.36599999999996,122.03499999999997,160.63100000000009,117.07599999999996,149.36,134.12300000000005,165.18199999999993,142.75900000000007,139.31300000000005,124.75599999999991,153.094,128.90100000000007,151.45900000000003,119.97500000000004,147.97300000000013,150.66000000000003,144.04000000000022,167.173,151.29000000000008,129.6500000000001,138.40100000000007,158.23899999999998,138.85099999999994,140.21800000000005,125.26300000000012,148.488,140.21700000000007,
1995-07-01 00:00:00,162.94400000000007,127.55799999999996,137.60199999999986,138.92500000000018,142.294,153.27300000000002,157.063,134.50999999999993,133.65200000000007,141.0920000000001,137.96900000000002,159.76,131.48300000000017,153.11100000000005,144.86199999999988,164.31300000000005,143.0189999999999,138.86200000000002,143.35800000000017,156.0660000000001,139.30800000000008,144.553,137.09499999999994,143.54899999999995,168.673,154.656,152.176,141.2130000000001,134.96400000000023,136.10700000000014,161.43699999999998,142.238,148.4399999999999,131.16700000000003,136.49400000000006,139.27300000000005,
1995-08-01 00:00:00,149.33899999999997,146.58399999999997,156.78499999999997,154.29199999999994,150.85899999999995,166.63899999999992,162.08299999999994,155.6729999999999,153.89100000000002,155.55899999999994,159.982,169.6070000000001,146.59699999999992,157.99900000000022,142.66799999999998,159.79699999999985,161.64499999999995,159.689,126.59100000000002,159.74500000000003,156.918,154.2649999999999,155.59999999999988,157.71400000000003,159.09900000000005,146.80600000000004,159.99900000000008,157.422,131.7230000000001,154.36399999999986,168.5799999999999,157.07300000000006,158.50100000000015,134.636,156.34300000000013,158.48499999999984,
1995-09-01 00:00:00,129.14400000000006,121.64699999999993,128.94799999999992,144.1410000000001,141.19800000000006,142.13400000000001,162.36299999999997,133.58199999999997,135.95300000000006,152.32299999999995,131.89300000000006,157.1900000000001,124.87999999999992,144.12,138.60199999999998,148.51300000000003,129.74400000000009,131.33500000000004,142.96999999999994,132.9029999999999,138.19599999999988,136.94500000000008,136.58499999999995,141.22600000000017,129.9080000000002,128.48500000000007,149.179,149.71700000000004,119.86500000000005,132.73500000000004,163.092,134.51500000000001,132.89400000000012,128.9710000000001,126.508,132.93400000000017,
1995-10-01 00:00:00,120.19399999999996,106.33800000000008,112.398,94.32100000000005,122.47299999999991,118.36300000000003,149.67699999999985,102.28700000000006,94.48700000000007,83.45500000000001,85.93900000000006,134.82900000000015,73.71600000000004,108.35399999999997,89.70399999999997,126.39199999999995,112.27599999999991,106.29500000000003,98.12600000000002,119.78500000000005,87.15500000000006,96.84599999999999,85.95300000000007,110.63399999999997,115.74500000000002,118.22400000000003,111.42600000000009,92.45000000000006,77.95000000000002,85.88400000000006,139.60200000000012,109.1420000000001,115.92199999999994,73.40199999999994,108.44100000000003,98.38400000000001,
1995-11-01 00:00:00,136.0180000000002,104.27500000000006,119.28799999999995,81.32400000000001,109.86600000000003,106.915,138.12400000000008,89.83700000000003,78.12300000000006,54.838,45.29700000000004,113.48499999999993,30.923000000000016,93.31300000000009,58.22900000000002,115.70200000000003,107.38299999999997,106.45799999999997,52.58099999999999,110.03899999999997,66.91899999999998,87.72699999999996,50.007000000000005,97.69000000000003,126.04099999999998,122.60999999999999,113.47200000000004,77.14199999999997,30.300999999999988,76.74699999999999,105.82199999999983,101.99399999999999,112.443,41.34500000000001,106.22999999999998,99.72200000000005,
1995-12-01 00:00:00,77.456,53.55600000000003,58.94500000000005,36.84900000000002,63.89400000000005,72.137,104.454,39.70499999999997,39.440000000000005,31.11700000000003,21.89599999999999,68.933,12.266999999999996,58.00299999999999,24.895,72.051,52.74999999999997,46.002999999999986,27.993,72.41899999999995,29.396000000000026,41.325,24.288999999999987,52.29900000000001,66.08500000000005,68.159,88.24500000000015,36.31600000000001,18.206999999999994,40.645999999999994,51.81500000000003,53.58699999999997,54.36900000000001,17.735000000000003,51.59699999999997,43.022999999999975,
1996-01-01 00:00:00,39.327999999999996,38.12600000000003,39.798,29.331000000000017,47.34700000000001,52.33200000000001,93.02399999999996,33.34399999999999,32.83899999999999,21.919999999999998,11.049999999999997,52.623999999999974,3.2019999999999955,38.56000000000004,17.46100000000001,49.97199999999997,31.091999999999988,36.92799999999998,21.151000000000007,47.80200000000003,21.253,34.041000000000004,15.092000000000015,44.94499999999998,38.36399999999999,44.34299999999999,70.05900000000001,31.542000000000005,8.712,34.287000000000006,48.78299999999997,43.03499999999998,41.482000000000006,7.9620000000000015,30.214000000000024,37.84300000000002,
1996-02-01 00:00:00,68.16900000000001,56.54700000000001,53.688000000000024,39.64400000000001,55.97300000000001,77.11100000000003,79.00499999999998,48.021000000000015,49.91199999999999,25.92099999999998,19.026999999999997,54.71399999999998,8.285000000000002,45.418000000000006,17.025999999999996,54.21799999999996,45.68400000000004,49.91199999999998,19.551999999999982,58.75300000000007,30.804000000000002,42.030999999999985,24.429,43.66900000000001,59.031000000000006,54.57599999999999,78.31100000000005,44.748000000000026,16.700000000000003,42.18899999999998,41.25000000000001,48.43600000000001,55.503000000000064,12.938999999999997,46.95199999999997,51.747000000000014,
1996-03-01 00:00:00,76.72800000000001,82.19200000000001,74.907,45.580999999999975,76.05199999999998,84.67000000000004,101.599,70.69500000000004,57.87700000000002,50.675999999999995,42.62800000000001,94.12100000000008,27.846000000000007,64.36499999999998,41.654000000000025,71.30100000000002,76.58599999999998,76.45800000000003,50.23799999999995,84.236,50.71800000000002,50.77300000000004,45.32299999999997,68.066,74.73799999999999,73.67800000000005,89.93999999999996,49.082,36.314000000000014,59.61800000000003,82.99700000000007,71.35499999999995,74.14600000000004,35.746,84.13700000000004,77.11100000000002,
1996-04-01 00:00:00,109.65800000000002,106.60600000000001,104.07900000000005,97.63,101.11899999999996,135.882,128.594,101.89200000000001,102.29800000000003,94.86600000000003,95.276,129.00099999999998,82.199,114.26700000000005,74.50499999999998,100.91999999999986,100.638,102.06000000000014,71.05999999999992,114.00400000000002,103.17299999999994,109.19899999999996,102.21999999999997,96.70700000000001,107.20399999999997,100.63300000000001,124.594,98.55900000000003,94.21400000000004,98.42399999999995,119.28499999999993,97.6870000000001,100.15700000000004,80.43300000000004,95.99799999999993,112.02399999999999,
1996-05-01 00:00:00,126.47799999999998,121.59500000000008,115.96199999999997,135.78499999999997,129.10899999999992,142.51100000000002,143.559,124.50100000000009,131.499,123.57600000000012,117.5620000000001,140.76900000000006,101.08300000000008,133.738,94.13099999999999,137.73400000000012,118.49500000000003,120.20499999999996,102.00199999999992,127.09400000000008,128.4700000000001,145.4769999999999,122.99600000000005,130.48899999999998,125.842,123.80500000000013,150.51800000000006,132.3610000000001,113.96100000000001,125.34800000000007,141.35,123.9049999999999,116.29000000000003,107.14000000000007,117.99000000000008,124.16300000000004,
1996-06-01 00:00:00,137.5750000000001,131.18900000000014,139.54300000000006,127.04800000000007,137.71699999999996,143.58200000000005,159.999,127.65300000000006,126.22100000000005,121.11800000000005,130.9689999999999,161.89699999999996,133.10900000000007,136.87300000000008,132.24400000000014,151.85300000000007,142.81099999999998,137.17099999999994,137.8149999999999,153.57600000000025,119.75600000000004,133.77999999999997,120.99000000000011,148.8380000000001,144.3,135.5969999999999,150.4449999999999,128.22000000000006,127.66000000000015,126.79199999999999,154.66099999999994,137.55199999999988,139.37300000000002,118.07599999999996,140.36799999999994,129.71100000000013,
1996-07-01 00:00:00,161.81899999999985,148.14400000000003,152.76599999999993,152.75800000000012,161.78799999999998,158.38300000000012,161.1240000000002,152.65999999999985,146.70500000000007,143.35099999999994,144.79500000000007,169.134,130.81299999999993,157.92999999999984,141.38900000000004,166.65099999999993,152.86400000000017,151.81300000000013,147.50300000000004,154.58100000000016,147.08399999999995,159.59599999999986,145.33600000000004,164.025,173.02500000000006,162.26199999999974,147.6870000000001,149.52500000000003,127.6660000000001,143.79200000000017,169.30700000000016,158.27300000000008,164.16600000000005,128.96700000000013,154.2600000000001,153.07400000000013,
1996-08-01 00:00:00,165.5049999999999,149.96800000000005,159.6390000000001,152.92599999999987,164.95899999999997,166.88800000000003,162.30099999999996,154.166,148.23500000000013,150.51100000000002,143.41099999999994,171.59600000000006,124.20199999999998,158.51099999999997,138.36399999999995,172.47699999999992,159.2870000000001,154.40100000000012,132.6160000000003,161.80800000000002,138.7550000000001,154.72399999999988,145.19500000000005,168.91799999999992,176.0240000000001,163.03799999999998,163.32400000000013,150.09700000000007,127.884,136.93599999999998,174.62199999999984,162.96800000000007,165.82000000000008,127.92500000000015,155.844,147.689,
1996-09-01 00:00:00,145.6570000000002,124.66400000000004,135.408,126.50300000000004,144.95000000000005,144.26799999999997,160.68899999999985,129.03599999999997,130.23200000000003,131.27700000000007,139.95999999999998,159.9160000000001,133.03799999999998,138.79600000000013,119.19400000000006,150.58300000000008,138.77600000000018,129.48599999999993,113.59900000000023,145.51200000000009,138.283,135.3720000000001,141.73800000000003,137.33000000000018,144.35299999999987,141.87199999999999,150.37599999999995,129.85500000000005,116.7940000000001,122.53000000000006,165.45799999999997,134.47800000000004,138.545,126.756,136.872,126.53299999999992,
1996-10-01 00:00:00,117.83600000000001,97.3600000000001,96.29000000000002,106.86900000000007,107.15700000000014,131.209,148.139,90.67300000000002,102.75700000000005,104.64700000000002,91.12600000000005,132.39899999999994,81.659,124.11699999999999,97.9,125.91600000000011,95.59699999999998,90.02000000000007,102.40300000000005,115.50399999999998,94.4239999999999,120.21,89.96700000000003,93.90099999999994,112.03500000000012,111.42099999999998,129.2320000000001,110.32100000000001,93.79200000000013,82.80799999999999,131.80100000000007,90.554,96.664,91.45999999999998,96.1480000000001,80.434,
1996-11-01 00:00:00,96.41099999999997,79.48600000000006,81.17999999999995,67.011,91.44800000000001,92.027,133.92200000000003,73.07800000000002,65.98100000000005,52.083,38.267,117.99300000000002,28.28200000000002,85.24400000000003,51.60000000000005,93.24300000000005,82.85400000000001,86.52900000000004,42.17799999999999,94.02399999999996,56.92599999999999,74.14100000000002,40.625000000000036,81.772,87.59600000000003,87.65100000000002,128.88800000000012,66.96499999999997,29.471000000000004,65.05700000000003,119.591,83.8800000000001,83.286,32.93799999999998,76.64299999999994,77.74600000000005,
1996-12-01 00:00:00,70.62099999999998,51.16600000000001,56.10399999999995,27.260999999999996,75.10200000000003,55.717,106.46599999999992,37.45700000000006,29.003000000000025,19.156999999999993,15.318999999999994,76.37700000000001,6.981000000000002,44.602999999999966,26.357000000000014,79.20600000000002,51.07100000000003,51.79999999999997,28.501000000000012,67.578,21.376999999999985,29.84400000000001,16.872999999999998,39.839,57.404999999999994,72.94899999999998,93.73699999999988,26.664999999999985,14.783999999999997,32.15000000000002,79.58100000000007,54.33199999999998,61.675999999999995,11.746000000000002,49.892,40.45700000000002,
1997-01-01 00:00:00,50.82900000000001,49.277,46.426,29.018999999999995,43.02799999999999,53.44599999999997,80.8050000000001,41.84900000000002,32.273999999999994,19.64100000000001,6.4489999999999945,51.30700000000003,1.9439999999999986,41.702,17.270999999999997,50.20699999999998,37.777999999999984,38.14,18.166999999999994,51.64500000000002,16.38599999999999,34.742000000000026,11.077000000000004,34.52599999999999,47.385000000000005,46.60200000000001,87.87400000000012,27.684000000000008,5.519999999999998,31.762999999999998,51.27999999999998,36.79399999999999,40.54900000000001,6.088,37.69300000000002,43.90599999999998,
1997-02-01 00:00:00,83.05700000000004,60.342,59.34499999999998,44.875000000000036,74.64500000000002,72.89599999999999,109.93199999999999,49.852000000000025,42.63800000000003,28.77799999999999,14.47,62.49099999999999,7.707999999999995,52.715000000000025,23.997,77.189,43.837999999999994,51.07399999999998,27.453999999999997,62.947000000000024,23.97200000000001,51.50799999999998,18.29,62.118000000000016,71.99499999999999,74.072,78.61600000000003,40.38299999999998,12.317999999999993,41.83699999999997,66.06200000000001,63.82899999999998,61.46399999999998,12.772000000000011,47.29099999999999,57.329999999999984,
1997-03-01 00:00:00,99.30199999999999,79.47799999999998,92.24800000000008,40.38299999999999,92.179,90.3950000000001,117.36800000000015,63.82999999999994,52.231999999999964,35.09300000000002,32.306,97.8450000000001,27.131999999999987,66.24500000000003,28.928000000000008,94.02900000000007,82.19399999999995,76.22800000000008,32.41500000000001,94.58500000000005,35.39500000000001,43.23900000000001,34.052,77.82499999999997,87.83999999999999,92.27500000000002,114.36799999999994,40.242999999999974,26.00000000000001,50.36400000000002,88.90700000000001,78.01799999999997,84.01000000000003,26.97300000000001,82.09600000000003,71.12999999999998,
1997-04-01 00:00:00,141.82599999999996,107.46200000000006,130.84000000000012,87.74600000000007,116.18999999999997,129.04899999999998,140.84300000000007,101.38100000000007,89.78699999999999,84.35699999999996,73.80100000000004,151.99300000000005,66.46299999999995,116.62600000000006,71.81800000000003,128.46100000000004,125.04900000000006,117.6150000000001,72.38399999999994,136.46,79.32300000000004,92.35400000000001,75.02200000000002,105.53000000000011,135.90199999999993,131.67199999999997,149.09200000000007,85.94700000000005,68.25699999999995,93.15799999999997,147.384,110.11599999999996,120.08799999999995,72.74000000000004,120.02300000000012,112.86600000000007,
1997-05-01 00:00:00,134.702,135.56899999999996,126.53099999999999,134.9240000000001,116.59800000000006,164.72200000000007,145.97800000000007,125.09799999999998,126.65000000000009,117.03400000000006,104.61500000000011,146.97299999999993,101.81600000000006,154.01799999999997,109.59199999999994,133.69499999999996,128.46500000000006,125.42700000000004,110.67400000000006,148.22299999999998,104.04300000000009,142.163,96.665,118.43400000000005,136.56600000000003,123.32600000000001,141.43299999999988,128.10100000000008,100.08200000000006,112.62200000000011,137.94199999999998,111.49300000000004,119.26500000000009,105.19000000000008,134.79499999999996,122.012,
1997-06-01 00:00:00,169.46400000000008,154.62500000000006,160.76599999999988,144.9239999999999,156.8489999999998,162.57799999999986,163.79700000000005,148.6839999999999,143.43500000000006,125.31900000000009,136.60399999999998,148.59300000000022,126.77600000000017,143.312,130.26299999999998,172.79599999999996,165.48100000000036,147.5570000000001,135.49200000000016,161.93100000000007,126.53000000000013,155.5180000000001,129.33100000000027,153.09800000000007,171.6909999999998,162.11300000000003,161.31699999999992,138.44699999999995,133.16399999999993,128.9180000000001,144.58300000000003,148.39100000000002,156.21899999999988,122.82300000000008,162.5930000000002,138.933,
1997-07-01 00:00:00,155.10999999999999,136.0879999999999,147.4080000000001,133.03600000000006,152.5720000000001,142.48300000000003,153.94600000000005,147.04300000000012,142.8000000000001,142.59499999999994,141.1330000000002,157.32399999999993,142.46999999999994,132.67700000000013,126.30399999999999,161.50900000000013,147.21100000000004,144.23999999999987,128.577,147.86,133.6660000000001,133.70599999999993,129.46500000000003,144.29599999999996,162.1029999999998,154.82000000000014,154.43699999999993,140.94599999999988,140.4110000000001,142.1380000000001,159.6819999999999,146.24299999999997,156.18899999999996,138.99600000000007,137.4869999999999,144.61200000000008,
1997-08-01 00:00:00,163.84100000000018,132.2610000000001,147.12399999999982,148.88400000000001,152.24399999999994,156.17199999999985,164.27100000000004,128.89899999999994,137.07299999999995,142.19400000000005,145.9509999999999,165.57300000000006,134.35500000000016,155.4609999999999,139.92099999999996,170.61,150.54999999999987,138.126,131.5610000000001,162.75400000000005,144.8850000000001,153.647,149.11499999999995,146.03900000000004,167.71999999999997,160.10600000000002,161.03099999999992,146.82199999999997,137.72000000000008,127.81200000000001,166.10200000000003,142.2700000000001,144.802,136.43199999999996,144.02600000000015,134.63300000000012,
1997-09-01 00:00:00,146.65800000000007,135.6389999999999,139.25200000000018,137.1180000000002,134.03799999999995,148.54900000000004,163.88499999999996,144.309,137.41400000000004,130.67500000000007,146.5450000000002,152.71300000000002,129.34699999999998,132.074,119.396,149.951,134.839,136.96299999999994,114.9010000000001,139.77999999999994,146.28199999999984,139.55800000000013,146.71300000000025,122.39299999999999,149.6679999999999,139.86400000000012,145.21300000000002,142.01800000000006,125.50799999999988,138.87300000000013,155.90099999999995,127.31500000000005,138.863,123.6970000000001,132.21100000000004,140.75899999999996,
1997-10-01 00:00:00,134.54700000000008,133.581,135.92700000000002,117.47300000000008,137.12999999999994,137.758,152.82399999999998,131.03100000000015,115.63700000000013,96.00199999999994,86.99000000000004,127.13599999999995,75.85300000000002,128.212,92.50599999999997,133.6100000000001,135.64199999999997,132.8310000000001,89.64200000000001,124.92099999999996,89.5990000000001,129.35900000000004,84.61700000000002,124.77100000000004,133.91600000000005,131.80800000000008,110.96200000000002,114.14400000000006,66.966,103.5900000000001,130.354,124.25800000000005,132.71699999999998,82.90700000000004,136.19299999999996,128.12399999999997,
